Student_ID,Age,Gender,Class,Study_Hours_Per_Day,Attendance_Percentage,Parental_Education,Internet_Access,Extracurricular_Activities,Math_Score,Science_Score,English_Score,Previous_Year_Score,Final_Percentage,Performance_Level,Pass_Fail
S3870,14,Female,11,4.5,80,High School,No,Yes,51,96,83,82,76.67,Good,Pass
S3871,19,Female,9,4.8,85,High School,Yes,Yes,90,60,97,52,82.33,Excellent,Pass
S3872,19,Female,9,3.3,81,High School,Yes,No,41,99,59,47,66.33,Good,Pass
S3873,14,Male,9,2.0,52,High School,Yes,No,98,80,79,94,85.67,Excellent,Pass
S3874,14,Male,11,1.5,67,Graduate,No,Yes,39,65,62,72,55.33,Average,Pass
S3875,19,Male,11,4.8,96,High School,Yes,No,76,49,65,68,63.33,Average,Pass
S3876,15,Female,10,4.7,54,Graduate,Yes,Yes,78,79,96,42,84.33,Excellent,Pass
S3877,18,Male,11,3.1,89,Graduate,No,Yes,77,68,77,55,74.0,Good,Pass
S3878,19,Female,10,5.5,69,Graduate,Yes,Yes,51,96,91,92,79.33,Good,Pass
S3879,16,Male,9,0.6,96,High School,Yes,No,73,100,70,51,81.0,Excellent,Pass
S3880,19,Female,11,1.7,90,Graduate,No,No,81,92,91,61,88.0,Excellent,Pass
S3881,15,Female,9,2.7,96,Postgraduate,Yes,Yes,88,70,76,85,78.0,Good,Pass
S3882,15,Male,9,0.7,73,Graduate,Yes,Yes,41,59,99,79,66.33,Good,Pass
S3883,16,Female,12,0.6,74,Graduate,Yes,No,38,89,66,68,64.33,Average,Pass
S3884,18,Female,12,0.8,79,Graduate,Yes,Yes,92,80,53,93,75.0,Good,Pass
S3885,14,Female,11,4.1,72,High School,Yes,No,97,59,57,48,71.0,Good,Pass
S3886,14,Male,10,5.5,77,Postgraduate,No,Yes,92,88,64,91,81.33,Excellent,Pass
S3887,15,Female,11,0.8,79,Postgraduate,No,No,45,98,54,87,65.67,Average,Pass
S3888,18,Male,11,4.6,94,High School,No,Yes,37,81,43,77,53.67,Average,Pass
S3889,17,Female,10,1.8,88,Postgraduate,No,Yes,63,93,41,69,65.67,Average,Pass
S3890,18,Male,12,5.6,79,Graduate,No,Yes,76,39,46,84,53.67,Average,Pass
S3891,16,Female,10,1.1,68,Postgraduate,Yes,No,99,71,87,43,85.67,Excellent,Pass
S3892,15,Male,11,2.9,63,Graduate,No,Yes,86,55,64,90,68.33,Good,Pass
S3893,19,Female,11,4.0,57,Postgraduate,Yes,No,56,73,44,55,57.67,Average,Pass
S3894,18,Female,9,0.6,96,High School,Yes,No,57,87,54,61,66.0,Good,Pass
S3895,19,Male,11,4.2,79,High School,No,Yes,49,99,97,65,81.67,Excellent,Pass
S3896,16,Female,11,0.6,88,High School,Yes,Yes,70,92,59,61,73.67,Good,Pass
S3897,17,Female,9,2.2,83,Graduate,No,Yes,76,99,71,94,82.0,Excellent,Pass
S3898,15,Female,11,2.9,66,Graduate,Yes,No,94,93,47,47,78.0,Good,Pass
S3899,17,Female,9,3.7,55,High School,No,No,90,98,66,82,84.67,Excellent,Pass
S3900,16,Female,10,2.7,65,Postgraduate,Yes,Yes,58,80,92,81,76.67,Good,Pass
S3901,16,Female,11,2.3,74,Graduate,Yes,No,57,78,37,81,57.33,Average,Pass
S3902,14,Female,9,4.7,81,Postgraduate,No,Yes,74,42,55,88,57.0,Average,Pass
S3903,19,Female,10,1.8,91,Postgraduate,No,Yes,54,99,76,72,76.33,Good,Pass
S3904,17,Male,10,3.0,94,Postgraduate,No,Yes,66,71,72,70,69.67,Good,Pass
S3905,16,Female,9,4.0,57,High School,No,Yes,42,89,66,92,65.67,Average,Pass
S3906,14,Male,12,4.3,60,Graduate,Yes,Yes,89,40,98,40,75.67,Good,Pass
S3907,16,Male,10,3.0,75,Graduate,No,No,42,93,69,45,68.0,Good,Pass
S3908,16,Female,12,5.6,96,High School,Yes,No,42,42,99,53,61.0,Average,Pass
S3909,15,Male,10,2.0,88,Postgraduate,Yes,No,78,82,65,91,75.0,Good,Pass
S3910,15,Female,9,5.4,78,Graduate,No,Yes,54,63,57,55,58.0,Average,Pass
S3911,17,Female,10,3.6,71,Graduate,No,Yes,36,68,45,49,49.67,Poor,Fail
S3912,15,Male,10,5.8,75,High School,Yes,No,70,74,66,64,70.0,Good,Pass
S3913,17,Female,11,5.9,81,Postgraduate,Yes,Yes,76,74,54,82,68.0,Good,Pass
S3914,19,Male,10,4.8,67,High School,No,No,68,58,73,58,66.33,Good,Pass
S3915,19,Female,11,5.1,76,Postgraduate,Yes,Yes,37,72,97,83,68.67,Good,Pass
S3916,14,Male,10,5.2,77,High School,Yes,No,58,52,61,90,57.0,Average,Pass
S3917,15,Female,10,3.1,96,Graduate,Yes,No,99,36,76,90,70.33,Good,Pass
S3918,16,Male,10,0.9,97,Postgraduate,Yes,Yes,87,78,41,52,68.67,Good,Pass
S3919,15,Male,12,3.4,85,Graduate,No,No,36,87,90,71,71.0,Good,Pass
S3920,18,Female,12,0.8,60,Postgraduate,Yes,Yes,92,87,86,79,88.33,Excellent,Pass
S3921,14,Female,10,1.4,66,High School,No,No,49,86,36,48,57.0,Average,Pass
S3922,18,Female,12,1.8,67,High School,No,Yes,48,43,99,75,63.33,Average,Pass
S3923,17,Male,9,1.6,58,Postgraduate,Yes,No,42,95,35,87,57.33,Average,Pass
S3924,15,Female,12,3.0,89,Postgraduate,Yes,Yes,46,84,90,53,73.33,Good,Pass
S3925,16,Female,10,1.5,87,Graduate,No,Yes,64,75,72,78,70.33,Good,Pass
S3926,17,Female,10,3.3,79,High School,Yes,No,53,87,65,76,68.33,Good,Pass
S3927,17,Female,11,6.0,87,Postgraduate,Yes,No,96,87,88,50,90.33,Excellent,Pass
S3928,19,Male,11,5.2,59,Postgraduate,No,No,38,85,83,73,68.67,Good,Pass
S3929,17,Male,12,3.7,71,Graduate,Yes,No,50,81,55,84,62.0,Average,Pass
S3930,18,Female,9,4.5,87,Postgraduate,No,Yes,39,61,64,85,54.67,Average,Pass
S3931,17,Female,11,5.2,86,High School,No,Yes,87,80,78,43,81.67,Excellent,Pass
S3932,16,Female,11,1.8,82,Graduate,Yes,Yes,39,100,58,41,65.67,Average,Pass
S3933,17,Male,12,4.9,77,High School,No,No,44,57,74,49,58.33,Average,Pass
S3934,16,Female,10,4.9,100,Graduate,No,Yes,53,81,90,85,74.67,Good,Pass
S3935,16,Male,12,4.8,80,High School,Yes,Yes,81,36,40,79,52.33,Average,Pass
S3936,14,Female,12,2.8,54,Postgraduate,No,Yes,77,78,88,63,81.0,Excellent,Pass
S3937,18,Female,9,3.3,51,Graduate,No,Yes,69,37,39,92,48.33,Poor,Fail
S3938,14,Female,10,0.6,56,Graduate,Yes,No,42,46,47,76,45.0,Poor,Fail
S3939,19,Female,10,3.8,68,Graduate,Yes,No,60,76,70,77,68.67,Good,Pass
S3940,17,Female,11,6.0,85,Graduate,No,No,84,43,75,66,67.33,Good,Pass
S3941,15,Male,11,2.6,82,High School,Yes,No,59,78,72,44,69.67,Good,Pass
S3942,16,Female,9,5.1,92,High School,Yes,Yes,53,51,46,84,50.0,Average,Pass
S3943,18,Female,9,2.8,50,Graduate,No,Yes,42,71,38,51,50.33,Average,Pass
S3944,15,Male,10,2.7,51,High School,Yes,Yes,50,48,35,87,44.33,Poor,Fail
S3945,15,Female,11,4.4,60,High School,No,No,69,35,53,77,52.33,Average,Pass
S3946,18,Female,12,1.4,97,Graduate,No,Yes,69,47,37,89,51.0,Average,Pass
S3947,19,Male,10,1.1,83,High School,Yes,No,67,77,69,80,71.0,Good,Pass
S3948,18,Male,12,1.3,90,Graduate,Yes,Yes,60,61,93,71,71.33,Good,Pass
S3949,15,Male,11,4.4,58,High School,Yes,Yes,77,75,57,67,69.67,Good,Pass
S3950,15,Female,9,4.3,51,Postgraduate,Yes,Yes,89,61,95,62,81.67,Excellent,Pass
S3951,19,Male,9,1.9,79,High School,No,No,57,72,60,74,63.0,Average,Pass
S3952,16,Female,9,1.6,66,Postgraduate,No,No,47,42,42,40,43.67,Poor,Fail
S3953,16,Female,11,2.1,90,High School,Yes,Yes,42,54,53,50,49.67,Poor,Fail
S3954,14,Male,9,5.6,80,Postgraduate,Yes,Yes,35,43,73,76,50.33,Average,Pass
S3955,19,Male,10,3.7,90,High School,No,Yes,93,48,85,59,75.33,Good,Pass
S3956,17,Female,10,3.2,85,Postgraduate,Yes,Yes,59,92,96,80,82.33,Excellent,Pass
S3957,18,Female,12,2.8,58,High School,Yes,Yes,91,80,63,69,78.0,Good,Pass
S3958,18,Female,11,4.2,55,Graduate,No,Yes,80,91,71,66,80.67,Good,Pass
S3959,14,Male,11,2.9,78,Graduate,Yes,Yes,37,68,50,59,51.67,Average,Pass
S3960,17,Female,9,4.9,58,Postgraduate,Yes,No,85,82,81,65,82.67,Excellent,Pass
S3961,15,Female,9,2.2,71,Graduate,No,No,86,73,46,76,68.33,Good,Pass
S3962,17,Female,10,3.1,73,Postgraduate,No,No,70,37,56,55,54.33,Average,Pass
S3963,19,Female,11,0.6,93,Graduate,No,Yes,81,51,69,50,67.0,Good,Pass
S3964,14,Male,10,1.2,63,Postgraduate,No,No,47,53,48,53,49.33,Poor,Fail
S3965,18,Female,11,2.0,92,Postgraduate,Yes,No,62,67,48,47,59.0,Average,Pass
S3966,18,Female,11,2.3,67,Graduate,Yes,No,89,71,62,81,74.0,Good,Pass
S3967,14,Female,11,3.3,93,Postgraduate,No,No,48,91,91,87,76.67,Good,Pass
S3968,18,Female,9,2.9,62,Graduate,Yes,No,37,59,63,46,53.0,Average,Pass
S3969,19,Female,11,0.8,58,Postgraduate,No,Yes,66,76,100,79,80.67,Good,Pass
S3970,18,Male,11,5.1,57,Postgraduate,Yes,No,62,48,38,40,49.33,Poor,Fail
S3971,15,Male,12,5.2,84,Postgraduate,No,No,72,49,52,80,57.67,Average,Pass
S3972,14,Male,12,5.0,67,Graduate,No,Yes,85,55,72,40,70.67,Good,Pass
S3973,14,Male,9,1.0,93,Graduate,No,No,91,72,41,59,68.0,Good,Pass
S3974,16,Female,12,6.0,80,Postgraduate,No,Yes,56,60,40,64,52.0,Average,Pass
S3975,17,Male,9,3.9,51,Graduate,No,No,95,48,42,75,61.67,Average,Pass
S3976,18,Male,9,0.9,78,High School,No,No,69,89,88,81,82.0,Excellent,Pass
S3977,15,Male,12,5.0,64,High School,Yes,No,55,67,94,61,72.0,Good,Pass
S3978,19,Male,11,4.3,56,Postgraduate,No,Yes,37,38,46,81,40.33,Poor,Fail
S3979,17,Female,11,2.7,50,Postgraduate,No,Yes,44,60,90,64,64.67,Average,Pass
S3980,16,Female,11,1.9,55,Graduate,No,Yes,49,41,84,89,58.0,Average,Pass
S3981,14,Female,11,4.8,92,High School,No,Yes,82,61,39,92,60.67,Average,Pass
S3982,15,Male,9,2.0,84,High School,Yes,No,99,67,96,53,87.33,Excellent,Pass
S3983,19,Female,11,4.3,50,Graduate,Yes,Yes,72,79,64,64,71.67,Good,Pass
S3984,17,Male,11,2.9,78,Postgraduate,No,No,77,77,85,57,79.67,Good,Pass
S3985,18,Male,9,1.7,65,Postgraduate,No,No,81,48,77,88,68.67,Good,Pass
S3986,19,Male,10,1.1,67,Postgraduate,No,Yes,79,82,39,41,66.67,Good,Pass
S3987,18,Female,10,3.2,70,Postgraduate,Yes,Yes,43,76,50,42,56.33,Average,Pass
S3988,15,Male,12,2.4,75,Graduate,No,No,60,100,65,77,75.0,Good,Pass
S3989,15,Female,12,4.1,78,Postgraduate,No,Yes,85,79,63,71,75.67,Good,Pass
S3990,18,Female,9,5.3,64,Postgraduate,Yes,Yes,68,76,57,64,67.0,Good,Pass
S3991,15,Male,9,2.8,58,Graduate,No,Yes,77,49,49,82,58.33,Average,Pass
S3992,17,Female,9,3.9,89,High School,No,No,90,45,86,57,73.67,Good,Pass
S3993,14,Female,9,1.3,88,Postgraduate,No,No,58,56,95,88,69.67,Good,Pass
S3994,15,Female,9,5.2,70,Graduate,Yes,No,53,95,37,91,61.67,Average,Pass
S3995,16,Female,10,0.5,67,Postgraduate,Yes,Yes,74,45,78,53,65.67,Average,Pass
S3996,18,Female,12,1.5,57,Postgraduate,Yes,No,69,57,62,85,62.67,Average,Pass
S3997,18,Female,10,4.4,74,Postgraduate,No,Yes,91,41,59,43,63.67,Average,Pass
S3998,17,Female,11,5.8,66,Postgraduate,Yes,Yes,62,45,53,60,53.33,Average,Pass
S3999,16,Female,9,3.3,75,Graduate,No,Yes,88,98,64,42,83.33,Excellent,Pass
S4000,18,Female,12,4.1,79,Postgraduate,No,No,71,40,64,66,58.33,Average,Pass
S4001,18,Female,12,5.8,84,High School,No,No,95,84,64,75,81.0,Excellent,Pass
S4002,14,Female,10,3.4,65,Postgraduate,No,Yes,100,42,58,54,66.67,Good,Pass
S4003,15,Female,11,5.2,82,Postgraduate,No,No,85,43,44,55,57.33,Average,Pass
S4004,14,Female,9,0.5,80,Graduate,Yes,Yes,64,94,98,63,85.33,Excellent,Pass
S4005,14,Female,9,5.1,71,High School,Yes,Yes,99,68,35,85,67.33,Good,Pass
S4006,19,Male,11,2.5,57,High School,Yes,Yes,99,64,65,85,76.0,Good,Pass
S4007,19,Male,10,1.2,51,Graduate,Yes,No,54,49,35,90,46.0,Poor,Fail
S4008,18,Female,11,2.2,95,Postgraduate,Yes,No,83,70,58,47,70.33,Good,Pass
S4009,17,Male,12,3.3,76,Postgraduate,Yes,Yes,53,37,90,66,60.0,Average,Pass
S4010,17,Male,10,4.6,83,High School,No,No,80,80,40,83,66.67,Good,Pass
S4011,16,Male,9,2.8,66,Postgraduate,No,No,35,55,87,82,59.0,Average,Pass
S4012,19,Female,9,5.7,73,High School,No,No,56,86,54,85,65.33,Average,Pass
S4013,15,Male,11,3.6,61,Postgraduate,No,No,94,89,59,94,80.67,Good,Pass
S4014,14,Female,10,2.0,70,Graduate,No,Yes,88,87,67,65,80.67,Good,Pass
S4015,19,Male,10,5.3,71,High School,No,No,45,53,55,51,51.0,Average,Pass
S4016,16,Male,12,3.7,95,High School,No,Yes,82,94,59,84,78.33,Good,Pass
S4017,18,Male,11,1.1,81,Postgraduate,Yes,Yes,57,98,56,66,70.33,Good,Pass
S4018,17,Female,12,2.2,65,Postgraduate,Yes,No,37,84,52,92,57.67,Average,Pass
S4019,18,Female,11,1.4,68,High School,Yes,No,47,68,80,40,65.0,Average,Pass
S4020,17,Female,10,3.2,99,High School,Yes,No,66,92,65,76,74.33,Good,Pass
S4021,14,Male,12,5.0,61,Graduate,Yes,Yes,98,97,89,70,94.67,Excellent,Pass
S4022,14,Female,9,4.6,81,High School,Yes,No,97,81,96,62,91.33,Excellent,Pass
S4023,15,Female,10,4.0,89,Postgraduate,Yes,Yes,86,88,74,52,82.67,Excellent,Pass
S4024,16,Female,11,5.8,77,Postgraduate,No,Yes,54,56,85,70,65.0,Average,Pass
S4025,18,Male,12,3.4,74,Graduate,No,No,47,66,61,71,58.0,Average,Pass
S4026,16,Male,12,1.3,60,Postgraduate,Yes,No,41,89,64,66,64.67,Average,Pass
S4027,17,Female,9,1.5,85,Postgraduate,Yes,Yes,80,93,45,85,72.67,Good,Pass
S4028,16,Female,11,5.0,51,Postgraduate,No,No,75,98,77,41,83.33,Excellent,Pass
S4029,16,Female,9,5.4,77,Graduate,Yes,Yes,48,40,65,63,51.0,Average,Pass
S4030,19,Male,9,2.5,67,High School,No,No,89,71,73,73,77.67,Good,Pass
S4031,14,Male,10,3.3,61,High School,No,Yes,56,36,96,51,62.67,Average,Pass
S4032,18,Male,10,4.7,86,High School,Yes,No,75,42,72,59,63.0,Average,Pass
S4033,17,Female,12,3.9,82,Postgraduate,No,Yes,39,81,57,48,59.0,Average,Pass
S4034,17,Female,12,1.9,95,Graduate,Yes,Yes,76,50,39,41,55.0,Average,Pass
S4035,14,Male,11,2.8,77,High School,Yes,Yes,93,69,99,68,87.0,Excellent,Pass
S4036,17,Female,9,2.7,63,Postgraduate,No,Yes,80,69,96,78,81.67,Excellent,Pass
S4037,18,Male,9,2.3,75,Graduate,Yes,No,86,56,38,60,60.0,Average,Pass
S4038,16,Female,12,5.1,98,Postgraduate,No,Yes,92,85,51,49,76.0,Good,Pass
S4039,15,Male,9,5.0,61,High School,Yes,Yes,72,55,68,68,65.0,Average,Pass
S4040,17,Male,12,6.0,84,Postgraduate,Yes,Yes,66,47,60,75,57.67,Average,Pass
S4041,17,Male,10,2.1,66,High School,Yes,No,59,56,98,67,71.0,Good,Pass
S4042,19,Female,11,2.3,56,Graduate,No,No,48,63,52,60,54.33,Average,Pass
S4043,15,Male,10,0.8,68,Postgraduate,No,Yes,69,42,93,48,68.0,Good,Pass
S4044,16,Female,9,5.2,91,High School,Yes,Yes,93,92,95,88,93.33,Excellent,Pass
S4045,16,Male,10,4.3,69,Postgraduate,Yes,Yes,43,64,100,72,69.0,Good,Pass
S4046,18,Female,9,3.9,76,Postgraduate,Yes,Yes,81,89,74,81,81.33,Excellent,Pass
S4047,19,Female,12,3.5,57,High School,No,Yes,75,58,77,73,70.0,Good,Pass
S4048,18,Male,11,2.8,91,High School,No,No,63,35,93,66,63.67,Average,Pass
S4049,16,Male,9,5.3,83,Postgraduate,No,Yes,64,78,94,94,78.67,Good,Pass
S4050,15,Male,12,2.2,93,High School,Yes,Yes,70,41,41,58,50.67,Average,Pass
S4051,18,Female,9,1.1,70,Graduate,Yes,No,96,38,51,68,61.67,Average,Pass
S4052,18,Male,11,5.6,72,High School,No,No,66,65,64,54,65.0,Average,Pass
S4053,17,Female,9,5.1,100,Graduate,No,Yes,92,59,44,93,65.0,Average,Pass
S4054,15,Male,12,4.3,57,Graduate,Yes,Yes,42,56,52,62,50.0,Average,Pass
S4055,18,Female,11,2.0,66,High School,Yes,No,54,38,63,64,51.67,Average,Pass
S4056,17,Female,11,1.2,50,Graduate,Yes,Yes,73,60,85,79,72.67,Good,Pass
S4057,18,Male,11,3.4,86,Postgraduate,No,Yes,88,71,70,43,76.33,Good,Pass
S4058,19,Male,12,3.3,67,Postgraduate,Yes,No,46,89,63,47,66.0,Good,Pass
S4059,18,Female,11,2.0,80,Postgraduate,No,No,55,51,64,62,56.67,Average,Pass
S4060,16,Female,12,4.6,68,Graduate,Yes,Yes,39,100,49,43,62.67,Average,Pass
S4061,18,Male,12,5.8,76,Postgraduate,Yes,Yes,67,72,75,55,71.33,Good,Pass
S4062,15,Male,9,4.3,69,Postgraduate,Yes,No,89,96,76,71,87.0,Excellent,Pass
S4063,16,Female,9,1.1,51,Graduate,Yes,No,40,97,90,90,75.67,Good,Pass
S4064,19,Male,11,1.7,74,High School,Yes,No,53,70,74,64,65.67,Average,Pass
S4065,18,Female,12,1.8,78,Graduate,No,Yes,65,51,72,94,62.67,Average,Pass
S4066,19,Female,11,1.4,66,Postgraduate,No,No,81,68,63,87,70.67,Good,Pass
S4067,16,Female,11,3.3,62,Graduate,Yes,Yes,65,46,96,78,69.0,Good,Pass
S4068,18,Female,11,2.4,59,Postgraduate,Yes,No,36,47,65,89,49.33,Poor,Fail
S4069,19,Male,12,0.7,60,Graduate,Yes,No,75,68,39,60,60.67,Average,Pass
S4070,16,Male,11,4.4,95,High School,No,No,57,51,94,72,67.33,Good,Pass
S4071,18,Female,11,1.0,72,High School,No,Yes,63,76,61,58,66.67,Good,Pass
S4072,14,Female,10,3.6,78,Graduate,No,No,38,90,62,78,63.33,Average,Pass
S4073,19,Male,10,5.6,70,Postgraduate,Yes,Yes,92,45,35,68,57.33,Average,Pass
S4074,15,Female,10,4.8,68,High School,Yes,Yes,76,36,61,76,57.67,Average,Pass
S4075,18,Male,10,0.7,64,Postgraduate,Yes,Yes,81,38,64,84,61.0,Average,Pass
S4076,19,Male,10,5.0,68,High School,No,Yes,69,83,53,70,68.33,Good,Pass
S4077,15,Male,9,2.4,78,High School,Yes,Yes,69,85,96,45,83.33,Excellent,Pass
S4078,18,Female,9,5.1,84,High School,No,Yes,76,90,86,71,84.0,Excellent,Pass
S4079,16,Female,9,3.2,52,High School,Yes,Yes,100,54,38,66,64.0,Average,Pass
S4080,18,Female,11,2.9,70,Postgraduate,No,No,88,55,53,86,65.33,Average,Pass
S4081,15,Female,12,3.3,55,High School,No,Yes,67,41,52,78,53.33,Average,Pass
S4082,14,Female,10,1.5,52,Graduate,No,Yes,60,66,85,76,70.33,Good,Pass
S4083,16,Female,12,2.7,86,Graduate,No,Yes,86,82,60,84,76.0,Good,Pass
S4084,16,Male,12,3.8,62,Graduate,No,No,56,77,66,82,66.33,Good,Pass
S4085,17,Female,9,0.8,95,Graduate,Yes,No,49,50,86,90,61.67,Average,Pass
S4086,15,Female,9,0.9,78,Graduate,Yes,Yes,49,51,86,83,62.0,Average,Pass
S4087,14,Female,12,2.0,96,Postgraduate,Yes,No,44,55,76,64,58.33,Average,Pass
S4088,18,Female,9,1.5,83,High School,Yes,Yes,75,73,54,76,67.33,Good,Pass
S4089,14,Male,10,2.4,72,Postgraduate,No,Yes,87,54,65,77,68.67,Good,Pass
S4090,19,Female,10,4.1,86,High School,Yes,Yes,58,98,85,74,80.33,Good,Pass
S4091,15,Male,11,4.4,99,Graduate,Yes,No,69,49,80,92,66.0,Good,Pass
S4092,17,Female,11,3.0,87,Postgraduate,No,No,83,99,66,73,82.67,Excellent,Pass
S4093,14,Male,11,5.6,69,High School,No,No,65,39,94,80,66.0,Good,Pass
S4094,14,Male,12,2.3,62,Postgraduate,No,Yes,46,37,82,58,55.0,Average,Pass
S4095,19,Female,10,4.7,88,Postgraduate,Yes,Yes,94,55,85,87,78.0,Good,Pass
S4096,19,Female,10,1.2,85,Postgraduate,Yes,No,99,49,65,40,71.0,Good,Pass
S4097,15,Female,10,5.0,91,Postgraduate,No,No,56,37,87,78,60.0,Average,Pass
S4098,14,Male,12,1.9,56,High School,No,No,43,92,75,54,70.0,Good,Pass
S4099,19,Male,12,3.5,97,Postgraduate,No,Yes,50,90,93,61,77.67,Good,Pass
S4100,19,Male,10,3.9,53,Postgraduate,Yes,Yes,51,98,91,71,80.0,Good,Pass
S4101,16,Male,9,4.5,90,Graduate,Yes,Yes,100,70,58,84,76.0,Good,Pass
S4102,19,Female,10,2.5,82,Postgraduate,Yes,No,42,99,40,68,60.33,Average,Pass
S4103,15,Female,12,1.6,55,Postgraduate,Yes,No,80,42,80,63,67.33,Good,Pass
S4104,17,Female,12,2.6,58,Graduate,Yes,No,55,82,43,54,60.0,Average,Pass
S4105,18,Male,11,2.0,96,Graduate,No,No,75,62,79,93,72.0,Good,Pass
S4106,18,Female,10,4.4,82,High School,Yes,Yes,52,68,69,86,63.0,Average,Pass
S4107,18,Female,12,3.3,58,Graduate,No,Yes,97,98,70,92,88.33,Excellent,Pass
S4108,17,Male,12,5.7,79,Graduate,No,Yes,99,82,93,95,91.33,Excellent,Pass
S4109,18,Female,10,1.9,78,Postgraduate,No,Yes,36,60,94,79,63.33,Average,Pass
S4110,16,Female,9,5.0,62,Graduate,Yes,No,96,37,45,41,59.33,Average,Pass
S4111,18,Female,10,4.0,51,Graduate,No,Yes,74,76,77,94,75.67,Good,Pass
S4112,17,Male,12,4.4,84,Postgraduate,Yes,No,56,58,95,50,69.67,Good,Pass
S4113,17,Female,12,3.5,78,Graduate,No,Yes,40,47,90,69,59.0,Average,Pass
S4114,19,Male,11,2.6,58,High School,Yes,Yes,43,43,41,71,42.33,Poor,Fail
S4115,17,Male,9,4.4,58,High School,Yes,Yes,68,82,53,68,67.67,Good,Pass
S4116,16,Female,12,2.7,52,Graduate,Yes,No,77,36,75,47,62.67,Average,Pass
S4117,19,Female,11,3.5,74,Graduate,Yes,No,51,44,46,52,47.0,Poor,Fail
S4118,15,Female,11,2.1,89,Postgraduate,Yes,No,81,68,84,67,77.67,Good,Pass
S4119,16,Male,9,1.4,77,Postgraduate,No,Yes,35,47,94,95,58.67,Average,Pass
S4120,18,Male,9,3.2,68,Graduate,Yes,No,86,87,36,86,69.67,Good,Pass
S4121,16,Male,9,4.2,54,Postgraduate,Yes,No,82,37,58,69,59.0,Average,Pass
S4122,18,Female,9,2.3,87,Postgraduate,No,No,62,73,100,77,78.33,Good,Pass
S4123,18,Female,11,4.2,75,Postgraduate,No,No,90,62,60,83,70.67,Good,Pass
S4124,15,Female,11,4.9,61,Graduate,Yes,No,75,78,75,57,76.0,Good,Pass
S4125,14,Male,9,4.1,54,Postgraduate,No,Yes,78,95,63,69,78.67,Good,Pass
S4126,14,Female,11,5.4,77,High School,Yes,Yes,45,72,60,60,59.0,Average,Pass
S4127,14,Male,12,1.2,53,Graduate,No,No,95,50,45,45,63.33,Average,Pass
S4128,18,Female,10,3.6,97,Postgraduate,Yes,No,44,61,72,54,59.0,Average,Pass
S4129,14,Male,11,1.7,80,High School,No,No,85,94,85,66,88.0,Excellent,Pass
S4130,16,Female,10,3.2,66,Graduate,No,Yes,89,70,60,46,73.0,Good,Pass
S4131,16,Male,11,2.7,62,Graduate,No,No,48,49,77,69,58.0,Average,Pass
S4132,18,Male,12,1.7,80,High School,No,No,69,38,84,73,63.67,Average,Pass
S4133,17,Female,9,1.4,93,Graduate,No,Yes,65,86,54,47,68.33,Good,Pass
S4134,18,Male,9,1.9,93,Graduate,No,No,87,77,59,74,74.33,Good,Pass
S4135,15,Male,12,3.7,73,High School,Yes,No,69,67,97,47,77.67,Good,Pass
S4136,17,Male,11,1.5,63,Graduate,No,No,66,64,94,92,74.67,Good,Pass
S4137,18,Male,11,1.1,68,High School,Yes,Yes,69,64,65,68,66.0,Good,Pass
S4138,17,Male,9,2.9,65,Postgraduate,No,No,73,98,53,74,74.67,Good,Pass
S4139,15,Male,12,4.3,83,Graduate,No,No,86,49,54,94,63.0,Average,Pass
S4140,18,Male,10,0.8,51,Graduate,Yes,Yes,83,40,97,43,73.33,Good,Pass
S4141,16,Male,11,1.4,69,Graduate,No,No,56,53,72,57,60.33,Average,Pass
S4142,19,Male,11,2.9,56,Postgraduate,Yes,Yes,80,80,94,46,84.67,Excellent,Pass
S4143,15,Female,11,5.1,97,Graduate,No,Yes,87,56,55,40,66.0,Good,Pass
S4144,17,Male,10,2.5,94,Postgraduate,Yes,Yes,88,96,77,81,87.0,Excellent,Pass
S4145,18,Male,9,1.2,64,Graduate,Yes,Yes,52,64,38,86,51.33,Average,Pass
S4146,15,Female,12,5.8,80,High School,Yes,No,98,94,75,41,89.0,Excellent,Pass
S4147,16,Female,11,2.0,58,Postgraduate,Yes,No,99,74,63,46,78.67,Good,Pass
S4148,18,Female,12,2.7,59,High School,No,Yes,52,85,99,83,78.67,Good,Pass
S4149,16,Male,10,3.0,92,High School,No,Yes,59,79,63,77,67.0,Good,Pass
S4150,15,Female,12,3.1,97,Postgraduate,No,No,94,91,42,66,75.67,Good,Pass
S4151,14,Female,9,4.7,87,Graduate,Yes,Yes,73,55,77,46,68.33,Good,Pass
S4152,16,Male,10,3.3,99,Postgraduate,Yes,Yes,66,49,87,72,67.33,Good,Pass
S4153,15,Female,11,5.1,57,Graduate,Yes,Yes,98,72,41,82,70.33,Good,Pass
S4154,19,Male,10,4.6,77,Postgraduate,No,No,58,35,47,78,46.67,Poor,Fail
S4155,16,Male,9,4.8,78,Postgraduate,Yes,Yes,64,48,47,69,53.0,Average,Pass
S4156,19,Male,12,2.3,63,Postgraduate,Yes,Yes,43,96,43,86,60.67,Average,Pass
S4157,16,Female,12,1.8,70,Postgraduate,Yes,No,52,47,42,56,47.0,Poor,Fail
S4158,15,Female,12,5.7,52,Postgraduate,No,No,62,94,45,58,67.0,Good,Pass
S4159,18,Male,11,1.8,97,Postgraduate,No,Yes,44,68,57,70,56.33,Average,Pass
S4160,17,Male,12,4.4,69,Postgraduate,No,Yes,51,49,61,79,53.67,Average,Pass
